,Source,Destination,Starting At,Reaching At,Total Distance,Direction,Drive for_miles,Reach at,Street/Highway,Description,Delay_min,type of incident,Incident Latitude,incident Logintude
2320,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-87 Major Deegan Expressway: one lane closed between Exit 9 Fordham Rd and Depot Pl,0.0,Construction,40.840149,-73.929207
2321,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Bronx River Pkwy N/B: right lane closed from Story Avenue to East 180th Street,0.0,Construction,40.841236,-73.87236
2322,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,"I-95 George Washington Bridge Lower Level N/B: left lane closed at Exits 1C-D,1D-C-B",0.0,Construction,40.844788,-73.925468
2323,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,"I-95 George Washington Bridge Lower Level N/B: left lane closed at Exits 1C-D,1D-C-B",0.0,Construction,40.844788,-73.925468
2324,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,"I-95 George Washington Bridge Lower Level S/B: left lane closed at Exits 2,3",0.0,Construction,40.845737,-73.931702
2325,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Creston Ave: road closed intermittently from 180th St to Burnside Ave,0.0,Construction,40.852852,-73.904739
2326,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Morris Ave: road closed intermittently from Cameron Pl to 182nd St,0.0,Construction,40.856731,-73.902779
2327,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Shore Rd: one lane closed from Pelham Pkwy to City Island Rd,0.0,Construction,40.864651,-73.813782
2328,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Barnes Ave: road closed intermittently from Chestnut St to Oak Dr,0.0,Construction,40.872181,-73.863182
2329,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,203rd St: road closed intermittently from Grand Concourse to Valentine Ave,0.0,Construction,40.873589,-73.885063
2330,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,238th St: road closed intermittently from Cannon Pl to Sedgwick Ave,0.0,Construction,40.881821,-73.8964
2331,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Fulton Ave: intermittent lane closures between Secor Ln and Edison Ave,0.0,Construction,40.894588,-73.823677
2332,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-495 W/B: emergency repairs between Exit 72 NY-25 and Exit 71 NY-24 Edwards Ave,0.0,Accident,40.902813,-72.741013
2333,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-495 W/B: emergency repairs between Exit 72 NY-25 and Exit 71 NY-24 Edwards Ave,0.0,Accident,40.902813,-72.741013
2334,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Wilson Pl: road closed from Stevens Avenue to 1st St,0.0,Construction,40.91114,-73.838928
2335,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Riverdale Avenue S/B: long-term construction between Main St and Riverdale Ave,0.0,Construction,40.932091,-73.900284
2336,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-287 Cross Westchester Expy E/B: left lane closed at Exit 10 NY-120 Westchester Ave,0.0,Construction,41.011929,-73.702141
2337,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,NY-9A N/B: intermittent lane closures between Jackson Ave and NY-100B,0.0,Construction,41.027531,-73.842102
2338,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-287 Cross Westchester Expy S/B: Deceleration lane closed between Exit 4 and Exit 6,0.0,Construction,41.045124,-73.770058
2339,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,US-1 Boston Post Rd: intermittent lane closures between Weed Ave and Brookside Dr,0.0,Construction,41.060909,-73.507149
2340,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-287 N/B: Deceleration lane closed between I-87 and Exit 10,0.0,Construction,41.081024,-73.922585
2341,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-287 N/B: Deceleration lane closed between I-87 and Exit 10,0.0,Construction,41.081024,-73.922585
2342,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,US-1: intermittent lane closures between Strawberry Hill Ave and County St,0.0,Construction,41.124878,-73.395691
2343,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-684 S/B: intermittent lane closures between Exit 7 and Exit 4,0.0,Construction,41.194447,-73.686211
2344,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-684 S/B: exit ramp to NY-35 closed.,0.0,Construction,41.262798,-73.683502
2345,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-684 S/B: exit ramp to NY-35 closed.,0.0,Construction,41.262798,-73.683502
2346,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,"I-684 N/B: intermittent lane closures between Exit 4 and Exits 5,6",0.0,Construction,41.264046,-73.683937
2347,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,CT-740 Brushy Plain Rd: intermittent lane closures at Ivy St,0.0,Construction,41.293331,-72.819397
2348,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,CT-740 Brushy Plain Rd: intermittent lane closures at Totoket Rd,0.0,Construction,41.319191,-72.818802
2349,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-84: intermittent lane closures between Exit 30 and Exit 46,0.0,Construction,41.338436,-74.837151
2350,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,CR-11 Highland Ave: road closed between NY-211 State St and Main St,0.0,Construction,41.47345,-74.537979
2351,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,CT-71 Main St: intermittent lane closures between CT-71 and Bradley Ave,0.0,Construction,41.539612,-72.815109
2352,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-84 E/B: exit ramp to CT-8 S/B construction work.,0.0,Construction,41.55117,-73.05481
2353,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,"I-84 E/B: intermittent lane closures at Exits 19,20",0.0,Construction,41.552525,-73.05336
2354,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-84: intermittent lane closures at I-84 Exit 29 / CT-10 Main St / Mulberry St,0.0,Construction,41.578953,-72.902061
2355,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-95 N/B: lane closed on entry ramp at Exit 6A Hopkins Hill Rd,0.0,Construction,41.652225,-71.576385
2356,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,CT-109 Branch Rd: road closed between Pitch Rd and Moosehorn Rd,0.0,Construction,41.6693,-73.13414
2357,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,US-9 S/B: exit ramp to Laurel St intermittent ramp closures.,0.0,Construction,41.701389,-73.936928
2358,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-91 S/B: entry ramp from CT-15 S/B closed.,0.0,Construction,41.735958,-72.66497
2359,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-91 N/B: exit ramp to CT-15 S/B closed.,0.0,Construction,41.736149,-72.663857
2360,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Hillstown Rd: intermittent lane closures from Wetherell St to Bush Hill Rd,0.0,Construction,41.74276,-72.56855
2361,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-84: intermittent lane closures at Exit 44 Prospect Ave,0.0,Construction,41.749756,-72.716057
2362,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-84: intermittent lane closures at Exit 44 Prospect Ave,0.0,Construction,41.749756,-72.716057
2363,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-84: intermittent lane closures at I-84 Exit 44 / Caya Ave / Kane St,0.0,Construction,41.75,-72.7117
2364,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-91 N/B: exit ramp to CT-15 closed.,0.0,Construction,41.750259,-72.657211
2365,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Mill Ln Bridge : road closed between Parksville Rd and US-44,0.0,Construction,41.751789,-73.800941
2366,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,CT-177 Main St: intermittent lane closures between CT-4 and Railroad Ave,0.0,Construction,41.755039,-72.886803
2367,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,US-202 Torrington Rd: single alternate line traffic between Lincoln Pl and Bertoli Dr,0.0,Construction,41.763924,-73.17807
2368,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,US-6 E/B: exit ramp to Broadway E/B closed.,0.0,Construction,41.814671,-71.438858
2369,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,US-6: traffic shift from US-6 / Harris Ave / Tobey St to US-6 / RI-101 Hartford Ave,0.0,Construction,41.816616,-71.447601
2370,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-195 W/B: exit ramp to Gano St closed.,0.0,Construction,41.82037,-71.388802
2371,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,RI-114 Exchange St: construction work from RI-123 to High St,0.0,Construction,41.87989,-71.383926
2372,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,RI-114 Broad St: construction work near RI-122 Mendon Rd / RI-114 Broad St,0.0,Construction,41.91642,-71.40477
2373,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-84 W/B: intermittent lane closures at Potter School Rd,0.0,Construction,41.938648,-72.229286
2374,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-84: restrictions between I-84 Exit 71 / Mihaliak Rd / Lohse Rd and Exit 72 CT-89,0.0,Construction,41.958336,-72.195976
2375,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,MA-147 Memorial Ave: restrictions at River St,0.0,Construction,42.090759,-72.626389
2376,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,I-91 N/B: bridge maintenance work at Exit 18 US-5 Mt Tom Rd,0.0,Construction,42.30632,-72.624008
2377,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Turn slight right onto N Harvard St.,0.05,1 days 04:17:23.000000000,N Harvard St,Damon Rd: intermittent lane closures at I-91 Exit 19,0.0,Construction,42.33379,-72.620796
